comm_id,timestamp,user_id,username,shortcode,post_num,text
17952739834145043,1537697444,2303022622,farhad_omidvar,BoEF8MllLIX,2,سعيد آقا يه دونه اي💐🙏🏻
17983539394017835,1537648198,2303022622,farhad_omidvar,Bn8Cs7DFolv,1,اي كلاه بردار👻👻👻👻
